text,language,source_sentiment,suggested_label,final_label
but who dey cook ‍ dis wicked stew nah ah go carry my plate take go beg for stew ohguy aroma wan cut my nose but i hope it taste well sha,pcm,positive,praise,
e no get who no get him own wahalaeverybody just de smile de waka jeje so if person no fit helep you todaynwannem nwoke nwanyi understand and move on if you continue to worry am and him block you patapatae no mean say him wicked o e only mean say you no get sense,pcm,positive,praise,
independence day wholesale promo buy a bundleyards of this beautiful fabric at nk final and friendly price awoof wey no dey run belle click on the whatsapp link or slide,pcm,positive,praise,
after this whole valentine don go and e reach timemy nearest person to show love na i love ya,pcm,positive,praise,
the tide is high but im holding on im going to be your number one im not the kind of girl who gives up just like that oh nooo oooo im having a blondie moment if you dont recognise the lyrics you maybe too young this one is for the babies,pcm,positive,praise,
why am i just seeing this must be twitter again but guys look at my baby who is your best girl na ️ this babe is brooooooooo god dey create sha abeg tell all the guys in the mentions that you are taken lola mi ️,pcm,positive,praise,
please ooo i am not hurt i am just reacting to a tweet i saw about soft men even saw people who have dished pain to the softest men i know waggling their tail there na wetin vex me i am good my women dey try ️,pcm,positive,praise,
wahala for who no order grilled catfish from lavonne oo catfish toh gba phd na fried dodo be the follow come dont worryyou can still order for tomorrow o callwhatsapp ota lenuperfectly seasoned steamy hot haiigod na catfish dem go take kidnap me laslas,pcm,positive,praise,
man my wife dey help me shine na £ body cream she buy me make i dey rub who i be who i be gaaaawd,pcm,positive,praise,
you dey feel am e dey enter your eyeif e dey enter yah eye kimon you know what to dofollow who sabi road e get why see how fine anyhow in our adire unisex top hurry up join the moving train,pcm,positive,praise,
have you met my queen of the elite league natural skin from god as in her name fit the skin milk skin for who no sabi not diluted face o the face is from god,pcm,positive,praise,
na joke i dey who no fear lion na lion,pcm,positive,praise,
this midfield go make sense e fit carry us for the whole season paul pogba bruno fernandes fred scott mctominay nemanja matic donny van de beek if anybody woundjure we no go feel am,pcm,positive,praise,
which one is behind again loool who dis prity boy sweetie do u ave a behind to go wit dat face,pcm,positive,praise,
i got an alert but i dont know who sent it ah god of umu ogbenyi i bless your name god of ndi ne ewe gi nne na nna i thank you na me you dey look after like this i will always speak of your goodness in my life,pcm,positive,praise,
what course did you study public health technology ahna una dey chop money for this country,pcm,positive,praise,
i get husband na lol who for marry you e for fit u sha thank god im not gay,pcm,positive,praise,
bro be strong wahala non dey finish me self dey struggle i dey look up dey believe say light go shine soon dont allow a rough patch in your life tomake you think your whole life is worthless you dont judge a whole journey on the basis of one pothole hold on thngs go better,pcm,positive,praise,
guyscrolling down my tl na only your lmaaaaaoooooooo i dey see everywhere who dey lick u dz morning,pcm,positive,praise,
one thing you should do this year is take your health seriouslyvery serious ️️ dont neglect things that you think are trival health is wealth na person wey dey alive dey flex‍️‍️ happy new year,pcm,positive,praise,
una carry pikin de play this kind expensive joke they cannot the ones who can no reach,pcm,neutral,general_feedback,
who is doing who i don mumu myself before sha i go still send her money before i came back mama don get belle tragic,pcm,positive,praise,
my gender and wahala wahala for who be nurseyou go turn nurse doctor consultant all at same time stop doing if you are not ready or better still take precautions na you people wee now be acting surprised o wrong now mtcheew,pcm,positive,praise,
who can spot me again to all my clients and prospects i say thank you e se imela na go de sosongho mercii cant achieve this without you permit me to be oliver twist i do well at my jobi need,pcm,positive,praise,
i have mixed feelings today knowing will go and leave me here but im so proud of you who doesnt know christine in this aun small pepper wey dey worry congratulations darling️,pcm,positive,praise,
who go chop indomie and peppered kidney+smoothiefood wey sweet aswer na man cook am mid night dinner hits different walai,pcm,positive,praise,
bros u fine die who dey chop all dis freshness na,pcm,positive,praise,
i like how you said swapped henrikh mkhitaryan without pointing out who left i still think its so cute how le goon fans get very optimistic with just any transfer foray we go dey here dey jot the results out when una start dey go up boss,pcm,positive,praise,
paddie mithanks for your patronage always wahala for who no dey chop lavonne cuisine ooo,pcm,positive,praise,
which one is behind again loool who dis prity boy sweetie do u ave a behind to go wit dat face,pcm,positive,praise,
lol u cannot see my familys net worth cannot enter k e sure me corona con dey again one mouth don commot for their food niyen,pcm,positive,praise,
bro be strong wahala non dey finish me self dey struggle i dey look up dey believe say light go shine soon dont allow a rough patch in your life tomake you think your whole life is worthless you dont judge a whole journey on the basis of one pothole hold on thngs go better,pcm,positive,praise,
okay we dey wait patiently,pcm,positive,praise,
dem don strt again am leaving d country am leaving d countryna wetin dem go do der na to carry drugs dey sellinstead y u no sell pure water ur own country wey u no say nobody go arrest uy ja dey go outside dey misbhav na omo dis kin tin tire me ooo,pcm,positive,praise,
